x	t=0	t=100	t=200	t=400	t=800	t=1000	t=1200	t=1400	t=1600	t=2000	t=2100	t=2200	t=2300	t=2400	t=2500	t=3600	t=3660	t=4000	t=4100	t=4200	t=4400	t=4800	t=4900	t=5000	t=5100	t=5200	t=5300	t=5400	t=5500	t=5600	t=5700	t=5800	t=5900	t=6000	t=6090
102.41379	1000	743.80536	735.92432	736.02317	728.52265	706.30588	696.59555	718.16885	729.44174	711.75866	702.24611	691.88062	681.82421	673.70485	669.92441	911.02521	1144.0402	1103.1143	1098.2628	1099.0619	1104.3337	1092.5555	1090.0872	1088.958	1089.2448	1091.7689	1095.5758	1099.0412	1101.5671	1103.1744	1104.0758	1104.4828	1104.5412	1104.323	1103.9443
105.02069	1000	726.00778	717.22888	717.20572	710.01029	688.23341	678.52688	699.57034	710.81073	693.6018	684.28254	674.11341	664.2326	656.23173	652.46084	905.40849	1167.0298	1133.1193	1128.0379	1128.7527	1134.3151	1122.48	1119.8794	1118.6441	1118.8601	1121.3709	1125.2663	1128.8804	1131.5568	1133.29	1134.2851	1134.7531	1134.8402	1134.6171	1134.1953
107.62759	1000	709.42768	699.61099	699.46275	692.56553	671.17713	661.46082	682.02409	693.25449	676.48829	667.34405	657.35293	647.63139	639.73752	635.97335	899.51791	1189.037	1163.0232	1157.7295	1158.3758	1164.2792	1152.4494	1149.7069	1148.3499	1148.4793	1150.9661	1154.9503	1158.7251	1161.5702	1163.4486	1164.5531	1165.0914	1165.2082	1164.9694	1164.4783
110.23448	1000	693.97623	683.01389	682.73605	676.12996	655.08544	645.34776	665.47464	676.71342	660.36167	651.37624	641.54681	631.96997	624.17288	620.41303	893.44469	1210.0526	1192.7981	1187.3091	1187.902	1194.1961	1182.4339	1179.5401	1178.0456	1178.0729	1180.525	1184.5982	1188.5454	1191.5774	1193.6201	1194.8501	1195.4684	1195.6163	1195.3519	1194.7668
112.84138	1000	679.57224	667.38692	666.97386	660.65145	639.91201	630.1433	649.87258	661.13454	645.17146	636.33044	626.64812	617.20294	609.49352	605.736	887.27017	1230.0727	1222.4112	1216.7433	1217.2972	1224.0309	1212.3987	1209.3439	1207.6967	1207.6063	1210.0132	1214.1754	1218.3062	1221.5431	1223.7696	1225.1413	1225.8497	1226.0305	1225.7313	1225.0288
115.44828	1000	666.14185	652.68467	652.13008	646.08338	625.61523	615.80754	635.17374	646.47057	630.87244	622.16298	612.6147	603.28951	595.65958	591.90272	881.06654	1249.0982	1251.8244	1245.9935	1246.5221	1253.743	1242.3026	1239.0775	1237.2624	1237.0392	1239.3902	1243.6413	1247.9669	1251.4265	1253.8559	1255.3857	1256.1947	1256.4106	1256.068	1255.226
118.05517	1000	653.61842	638.86627	638.1635	632.3839	612.15756	602.30456	621.33856	632.67927	617.42402	608.83459	599.40862	590.19286	582.63512	578.87756	874.89755	1267.1349	1280.9938	1275.015	1275.5311	1283.2856	1272.0977	1268.6934	1266.6954	1266.3245	1268.6095	1272.9491	1277.4801	1281.1799	1283.8313	1285.5356	1286.4557	1286.7092	1286.3154	1285.3131
120.66207	1000	641.94223	625.89474	625.03719	619.5154	599.50511	589.60197	608.33154	619.72278	604.78965	596.30989	586.99563	577.87981	570.38766	566.62832	868.81929	1284.1928	1309.8688	1303.7564	1304.2721	1312.6044	1301.7287	1298.1362	1295.9411	1295.4082	1297.6171	1302.0448	1306.7914	1310.7481	1313.6402	1315.5352	1316.5771	1316.8711	1316.4188	1315.2369
123.26897	1000	631.06009	613.73655	612.71802	607.44403	587.62722	577.6705	596.12071	607.56712	592.93642	584.55697	575.34483	566.32031	558.88784	555.12587	862.88082	1300.2855	1338.3914	1332.1592	1332.6854	1341.6375	1331.1313	1327.3424	1324.9363	1324.2277	1326.3509	1330.8661	1335.838	1340.0679	1343.2186	1345.3203	1346.4946	1346.8322	1346.3148	1344.9353
125.87586	1000	620.92491	602.36111	601.17624	596.13931	576.49615	566.48365	584.67732	596.18176	581.83463	573.547	564.42827	555.48723	548.10907	544.34383	857.12481	1315.4298	1366.4958	1360.1564	1360.7032	1370.3139	1360.2322	1356.239	1353.6089	1352.7118	1354.7401	1359.3422	1364.5484	1369.0665	1372.4931	1374.8166	1376.1336	1376.5182	1375.9299	1374.3365
128.48276	1000	611.49516	591.7405	590.38505	585.57373	566.08676	556.01744	573.97542	585.53922	571.45751	563.25394	554.22068	545.35597	538.02727	534.25832	851.58811	1329.6451	1394.1074	1387.6729	1388.2489	1398.5534	1388.9474	1384.7428	1381.8769	1380.7794	1382.7046	1387.3927	1392.8411	1397.6614	1401.3798	1403.9395	1405.4091	1405.844	1405.1798	1403.3578
131.08966	1000	602.73441	581.84907	580.32033	575.72249	556.37628	546.25015	563.9916	575.61478	561.78088	553.65429	544.69921	535.90428	528.62063	524.84768	846.3023	1342.9524	1421.1425	1414.6239	1415.2366	1426.2654	1417.1819	1412.7597	1409.6476	1408.3392	1410.1537	1414.9268	1420.6243	1425.7591	1429.7836	1432.5926	1434.2241	1434.7126	1433.9684	1431.9053
133.69655	1000	594.61076	572.66335	570.96037	566.56324	547.34411	537.16208	554.70475	566.38622	552.78295	544.7268	535.84321	527.11204	519.86942	516.09233	841.29409	1355.3738	1447.508	1440.9151	1441.5708	1453.3489	1444.8291	1440.1843	1436.817	1435.2891	1436.9864	1441.8432	1447.7954	1453.2548	1457.5977	1460.6675	1462.469	1463.0144	1462.187	1459.8724
136.30345	1000	587.09646	564.16178	562.28559	558.07586	538.97158	528.73541	546.09582	557.83353	544.44407	536.45232	527.63403	518.96107	511.75578	507.97455	836.58577	1366.9319	1473.1007	1466.4426	1467.1459	1479.6915	1471.77	1466.8992	1463.2699	1461.5156	1463.0905	1468.0297	1474.2402	1480.0321	1484.703	1488.0429	1490.0213	1490.6267	1489.714	1487.1402
138.91034	1000	580.16745	556.3246	554.27838	550.24225	531.24186	520.95402	538.14766	549.93876	536.74661	528.81364	520.05489	511.43496	504.26362	500.47834	832.19555	1377.6486	1497.8081	1491.0925	1491.8466	1505.1704	1497.8736	1492.7751	1488.8796	1486.8944	1488.3432	1493.3629	1499.8335	1505.9627	1510.9683	1514.585	1516.7457	1517.4135	1516.4144	1513.5768
141.51724	1000	573.80302	549.13382	546.92292	543.04619	524.13977	513.80333	530.84483	542.68582	529.67473	521.79527	513.09068	504.51897	497.37843	493.5893	828.13784	1387.5448	1521.5082	1514.7418	1515.5481	1529.6522	1522.9975	1517.6715	1513.5084	1511.2905	1512.6111	1517.7093	1524.4394	1530.9071	1536.2503	1540.1476	1542.4937	1543.226	1542.1407	1539.0379
144.12414	1000	567.98552	542.57309	540.20497	536.47318	517.65169	507.27024	524.17348	536.06034	523.21432	515.38339	506.7279	498.19988	491.08723	487.29449	824.4235	1396.6395	1544.0705	1537.259	1538.1175	1552.994	1546.9881	1541.4375	1537.0085	1534.5592	1535.7516	1540.9257	1547.912	1554.7158	1560.3953	1564.5731	1567.1056	1567.9035	1566.7336	1563.3679
146.73103	1000	562.7001	536.62771	534.11182	530.51034	511.76543	501.34296	518.12121	530.04956	517.35281	509.56571	500.95453	492.46591	485.3784	481.58239	821.06006	1404.9489	1565.3577	1558.5055	1559.4144	1575.045	1569.6833	1563.9134	1559.2241	1556.548	1557.6141	1562.8612	1570.0974	1577.2302	1583.2401	1587.6944	1590.4115	1591.2754	1590.0236	1586.4013
149.33793	1000	557.9345	531.28455	528.6321	525.14626	506.47017	496.01096	512.677	524.64215	512.07913	504.33135	495.7599	487.30662	480.24165	476.44273	818.05183	1412.4864	1585.227	1578.3374	1579.2936	1595.6488	1590.9141	1584.9334	1579.9931	1577.0985	1578.0426	1583.3591	1590.8355	1598.2856	1604.6149	1609.3375	1612.2342	1613.1634	1611.834	1607.9656
151.94483	1000	553.67893	526.53207	523.75576	520.37097	501.75635	491.26489	507.83108	519.82822	507.38359	499.67078	491.13468	482.71283	475.66793	471.86649	815.40006	1419.2612	1603.5325	1596.6082	1597.6072	1614.6458	1610.5084	1604.3282	1599.1505	1596.0492	1596.8778	1602.2597	1609.9634	1617.714	1624.3464	1629.3241	1632.3926	1633.3851	1631.9837	1627.8838
154.55172	1000	549.92589	522.36022	519.4739	516.1758	497.61561	487.0965	503.57489	515.59914	503.25781	495.57578	487.07077	478.67656	471.64934	467.84579	813.10295	1425.2786	1620.1285	1613.1713	1614.2074	1631.877	1628.2943	1621.9294	1616.5317	1613.2393	1613.9613	1619.4038	1627.3183	1635.3477	1642.2615	1647.4766	1650.7054	1651.758	1650.2915	1645.9789
157.15862	1000	546.67014	518.76045	515.77878	512.55337	494.04076	483.49857	499.90098	511.94753	499.69469	492.03931	483.56124	475.19099	468.17912	464.37386	811.15575	1430.5391	1634.8719	1627.8835	1628.9502	1647.1873	1644.105	1637.5729	1631.9768	1628.5126	1629.1389	1634.6365	1642.7417	1651.0233	1658.1916	1663.6218	1666.9965	1668.1046	1666.5808	1662.0783
159.76552	1000	543.90863	515.72559	512.6637	509.49748	491.02568	480.46491	496.80299	508.8672	496.68829	489.05552	480.6003	472.25038	465.25157	461.445	809.55068	1435.0381	1647.6264	1640.6082	1641.6988	1660.4303	1657.783	1651.1044	1645.3352	1641.7214	1642.2648	1647.8113	1656.0841	1664.5864	1671.9776	1677.5963	1681.0993	1682.2571	1680.6847	1676.0183
